["Baltimore city, Maryland","478572","30698","24","510"],
["Bandera County, Texas","19693","2059","48","019"],
["Bannock County, Idaho","64541","4733","16","005"],
["Barbour County, Alabama","19481","1313","01","005"],
["Barceloneta Municipio, Puerto Rico",null,null,"72","017"],
["Barnstable County, Massachusetts","180618","16650","25","001"],
["Barnwell County, South Carolina","17081","1421","45","011"],
["Barranquitas Municipio, Puerto Rico","21493","730","72","019"],
["Barren County, Kentucky","33790","3233","21","009"],
["Barron County, Wisconsin","35113","3326","55","005"],
["Barrow County, Georgia","59848","3654","13","013"],
["Barry County, Michigan","47648","4473","26","015"],
["Barry County, Missouri","27796","3228","29","009"],
["Bartholomew County, Indiana","63063","3843","18","005"],
["Barton County, Kansas","20167","1486","20","009"],
["Bartow County, Georgia","81034","3857","13","015"],
["Bastrop County, Texas","64882","6253","48","021"],
["Baxter County, Arkansas","34182","5583","05","005"],
["Bay County, Florida","142143","21316","12","005"],
["Bay County, Michigan","82840","7226","26","017"],
["Bayamón Municipio, Puerto Rico","140796","5200","72","021"],
["Beadle County, South Dakota","14694","935","46","005"],
["Beaufort County, North Carolina","37491","3355","37","013"],
["Beaufort County, South Carolina","146928","20115","45","013"],
["Beauregard Parish, Louisiana","27523","3122","22","011"],
["Beaver County, Pennsylvania","132825","12674","42","007"],
["Becker County, Minnesota","26113","2575","27","005"],
["Bedford County, Pennsylvania","38871","3213","42","009"],
["Bedford County, Tennessee","36844","3510","47","003"],
["Bedford County, Virginia","63028","7555","51","019"],
["Bee County, Texas","25964","2621","48","025"],
["Belknap County, New Hampshire","49507","6039","33","001"],
["Bell County, Kentucky","20061","722","21","013"],
["Bell County, Texas","241893","49382","48","027"],
["Belmont County, Ohio","54234","3562","39","013"],
["Beltrami County, Minnesota","35045","3276","27","007"],
["Bennington County, Vermont","28875","2748","50","003"],
["Benton County, Arkansas","200822","15793","05","007"],
["Benton County, Iowa","19654","1354","19","011"],
["Benton County, Minnesota","29956","2572","27","009"],
["Benton County, Oregon","77270","5714","41","003"],
["Benton County, Washington","147810","13012","53","005"],
["Bergen County, New Jersey","738272","25161","34","003"],
["Berkeley County, South Carolina","163413","22420","45","015"],
["Berkeley County, West Virginia","89591","11419","54","003"],
["Berks County, Pennsylvania","326273","24538","42","011"],
["Berkshire County, Massachusetts","104644","8189","25","003"],
["Bernalillo County, New Mexico","528385","48126","35","001"],
["Berrien County, Michigan","120570","9401","26","021"],
["Bertie County, North Carolina","16952","1064","37","015"],
["Bexar County, Texas","1463148","137545","48","029"],
["Bibb County, Alabama","18354","2172","01","007"],
["Bibb County, Georgia","115375","10218","13","021"],
["Bingham County, Idaho","32003","2430","16","011"],
["Black Hawk County, Iowa","103307","7947","19","013"],
["Bladen County, North Carolina","25699","2281","37","017"],
["Blaine County, Idaho","17169","999","16","013"],
["Blair County, Pennsylvania","98169","9392","42","013"],
["Blount County, Alabama","44429","3056","01","009"],
["Blount County, Tennessee","104167","10261","47","009"],
["Blue Earth County, Minnesota","54103","3821","27","013"],
["Bolivar County, Mississippi","23611","1105","28","011"],
["Bonner County, Idaho","35383","4909","16","017"],
["Bonneville County, Idaho","80738","4689","16","019"],
["Boone County, Arkansas","28862","2007","05","009"],
["Boone County, Illinois","40266","2717","17","007"],
["Boone County, Indiana","48947","2028","18","011"],
["Boone County, Iowa","20843","1738","19","015"],
["Boone County, Kentucky","97822","9142","21","015"],
["Boone County, Missouri","143466","8017","29","019"],
["Boone County, West Virginia","16526","1568","54","005"],
["Bossier Parish, Louisiana","92714","11191","22","015"],
["Botetourt County, Virginia","26999","2766","51","023"],
["Boulder County, Colorado","263938","14285","08","013"],
["Bourbon County, Kentucky","15643","1414","21","017"],
["Bowie County, Texas","71636","6756","48","037"],
["Box Elder County, Utah","37521","2458","49","003"],
["Boyd County, Kentucky","37192","3883","21","019"],
["Boyle County, Kentucky","23972","1517","21","021"],
["Bradford County, Florida","21864","1655","12","007"],
["Bradford County, Pennsylvania","47336","4740","42","015"],
["Bradley County, Tennessee","83427","5759","47","011"],
["Branch County, Michigan","33508","2063","26","023"],
["Brazoria County, Texas","272029","15559","48","039"],
["Brazos County, Texas","179709","8066","48","041"],
["Breckinridge County, Kentucky","17059","1982","21","027"],
["Bremer County, Iowa","19196","1891","19","017"],
["Brevard County, Florida","486039","62185","12","009"],
["Bristol County, Massachusetts","447889","26583","25","005"],
["Bristol County, Rhode Island","39508","2267","44","001"],
["Bronx County, New York","1076711","24760","36","005"],
["Brooke County, West Virginia","21141","2177","54","009"],
["Brookings County, South Dakota","28021","1705","46","011"],
["Broome County, New York","154914","9760","36","007"],
["Broomfield County, Colorado","53400","4669","08","014"],
["Broward County, Florida","1538428","71158","12","011"],
["Brown County, Minnesota","19908","1145","27","015"],
["Brown County, Ohio","33750","4060","39","015"],
["Brown County, South Dakota","30901","1534","46","013"],
["Brown County, Texas","29418","3106","48","049"],
["Brown County, Wisconsin","200674","14013","55","009"],
["Brunswick County, North Carolina","115739","13728","37","019"],
["Bryan County, Georgia","25883","4197","13","029"],
["Bryan County, Oklahoma","36168","3206","40","013"],
["Buchanan County, Iowa","15472","1275","19","019"],
["Buchanan County, Missouri","68445","5916","29","021"],
["Buchanan County, Virginia","17071","493","51","027"],
["Bucks County, Pennsylvania","499617","32609","42","017"],
["Buena Vista County, Iowa","14957","545","19","021"],
["Buffalo County, Nebraska","37756","2231","31","019"],
["Bullitt County, Kentucky","63716","6599","21","029"],
["Bulloch County, Georgia","62356","2751","13","031"],
["Buncombe County, North Carolina","211273","18330","37","021"],
["Bureau County, Illinois","25877","2046","17","011"],
["Burke County, Georgia","17229","1287","13","033"],
["Burke County, North Carolina","73170","6278","37","023"],
["Burleigh County, North Dakota","73551","5864","38","015"],
["Burlington County, New Jersey","346626","27419","34","005"],
["Burnet County, Texas","37460","3739","48","053"],
["Butler County, Alabama","16243","1339","01","013"],
["Butler County, Kansas","49919","5175","20","015"],
["Butler County, Missouri","32407","3583","29","023"],
["Butler County, Ohio","292234","19520","39","017"],
["Butler County, Pennsylvania","150264","12996","42","019"],
["Butte County, California","185044","12428","06","007"],
["Butts County, Georgia","18268","1142","13","035"],
["Cabarrus County, North Carolina","157125","10791","37","025"],
["Cabell County, West Virginia","74648","5947","54","011"],
["Cabo Rojo Municipio, Puerto Rico",null,null,"72","023"],
["Cache County, Utah","88387","3974","49","005"],
["Caddo County, Oklahoma","21765","1564","40","015"],
["Caddo Parish, Louisiana","184997","14883","22","017"],
["Caguas Municipio, Puerto Rico","101433","2921","72","025"],
["Calaveras County, California","38154","4322","06","009"],
["Calcasieu Parish, Louisiana","152827","13631","22","019"],
["Caldwell County, North Carolina","65540","4519","37","027"],
["Caldwell County, Texas","32753","1936","48","055"],
["Caledonia County, Vermont","24520","1868","50","005"],
["Calhoun County, Alabama","89498","9228","01","015"],
["Calhoun County, Michigan","103773","8873","26","025"],
["Calhoun County, Texas","16075","789","48","057"],
["Callaway County, Missouri","35488","3643","29","027"],
["Calloway County, Kentucky","31393","1964","21","035"],
["Calumet County, Wisconsin","38476","3063","55","015"],
["Calvert County, Maryland","69338","8189","24","009"],
["Cambria County, Pennsylvania","106370","10886","42","021"],
["Camden County, Georgia","36403","6344","13","039"],
["Camden County, Missouri","37761","4158","29","029"],
["Camden County, New Jersey","391794","22741","34","007"],
["Cameron County, Texas","294934","13177","48","061"],
["Campbell County, Kentucky","73749","5047","21","037"],
["Campbell County, Tennessee","31250","2524","47","013"],
["Campbell County, Virginia","44781","4693","51","031"],
["Campbell County, Wyoming","33554","2900","56","005"],
["Camuy Municipio, Puerto Rico","26247","553","72","027"],
["Canadian County, Oklahoma","106255","8695","40","017"],
["Canóvanas Municipio, Puerto Rico","35309","933","72","029"],
["Canyon County, Idaho","160975","14245","16","027"],
["Cape Girardeau County, Missouri","61704","4446","29","031"],
["Cape May County, New Jersey","76603","5874","34","009"],
["Carbon County, Pennsylvania","51826","5756","42","025"],
["Carbon County, Utah","15004","1086","49","007"],
["Carlton County, Minnesota","27874","2943","27","017"],
["Carolina Municipio, Puerto Rico","121332","4898","72","031"],
["Caroline County, Maryland","25364","1713","24","011"],
["Caroline County, Virginia","21868","2053","51","033"],
["Carroll County, Arkansas","22452","2443","05","015"],
["Carroll County, Georgia","89923","6053","13","045"],
["Carroll County, Indiana","16095","1489","18","015"],
["Carroll County, Iowa","15215","1370","19","027"],
["Carroll County, Maryland","131793","9731","24","013"],
["Carroll County, New Hampshire","41020","4609","33","003"],
["Carroll County, Ohio","21387","2177","39","019"],
["Carroll County, Tennessee","22346","1993","47","017"],
["Carroll County, Virginia","23495","1593","51","035"],
["Carson City, Nevada","44098","5205","32","510"],
["Carter County, Kentucky","21265","1258","21","043"],
["Carter County, Oklahoma","36102","3017","40","019"],
["Carter County, Tennessee","45479","3902","47","019"],
["Carteret County, North Carolina","56657","7586","37","031"],
["Carver County, Minnesota","75789","3752","27","019"],
["Cascade County, Montana","61520","10550","30","013"],
["Cass County, Indiana","29344","2630","18","017"],
["Cass County, Michigan","40796","3671","26","027"],
["Cass County, Minnesota","23256","2562","27","021"],
["Cass County, Missouri","79812","8979","29","037"],
["Cass County, Nebraska","19899","2518","31","025"],
["Cass County, North Dakota","140534","8691","38","017"],
["Cass County, Texas","23333","2121","48","067"],
["Cassia County, Idaho","16678","1150","16","031"],
["Caswell County, North Carolina","18309","1231","37","033"],
["Cataño Municipio, Puerto Rico","18581","394","72","033"],
["Catawba County, North Carolina","123538","9901","37","035"],
["Catoosa County, Georgia","53305","5069","13","047"],
["Cattaraugus County, New York","60115","5774","36","009"],
["Cayey Municipio, Puerto Rico","34772","1771","72","035"],
["Cayuga County, New York","61862","4473","36","011"],
["Cecil County, Maryland","79621","6988","24","015"],
["Centre County, Pennsylvania","138194","7294","42","027"],
["Cerro Gordo County, Iowa","33636","2969","19","033"],
["Chaffee County, Colorado","17524","1707","08","015"],
["Chambers County, Alabama","26623","1873","01","017"],
["Chambers County, Texas","31063","1638","48","071"],
["Champaign County, Illinois","170504","9113","17","019"],
["Champaign County, Ohio","30286","2932","39","021"],
["Charles County, Maryland","121058","16530","24","017"],
["Charleston County, South Carolina","322877","31467","45","019"],
["Charlevoix County, Michigan","21318","1858","26","029"],
["Charlotte County, Florida","162791","21616","12","015"],
["Charlottesville city, Virginia","41415","1615","51","540"],
["Chatham County, Georgia","226397","20748","13","051"],
["Chatham County, North Carolina","58146","3692","37","037"],
["Chattooga County, Georgia","19873","1440","13","055"],
["Chautauqua County, New York","102369","6883","36","013"],
["Chaves County, New Mexico","48205","3704","35","005"],
["Cheatham County, Tennessee","31292","1531","47","021"],
["Cheboygan County, Michigan","20978","2179","26","031"],
["Chelan County, Washington","58983","4814","53","007"],
["Chemung County, New York","66656","6000","36","015"],
["Chenango County, New York","37773","4342","36","017"],
["Cherokee County, Alabama","21064","1224","01","019"],
["Cherokee County, Georgia","191962","13482","13","057"],
["Cherokee County, Kansas","15702","1554","20","021"],
["Cherokee County, North Carolina","22522","3322","37","039"],
["Cherokee County, Oklahoma","37629","3735","40","021"],
["Cherokee County, South Carolina","44318","4236","45","021"],
["Cherokee County, Texas","39222","3041","48","073"],
["Chesapeake city, Virginia","177214","28663","51","550"],
["Cheshire County, New Hampshire","62858","5592","33","005"],
["Chester County, Pennsylvania","403051","24650","42","029"],
["Chester County, South Carolina","25008","1344","45","023"],
["Chesterfield County, South Carolina","35538","2259","45","025"],
["Chesterfield County, Virginia","264729","24833","51","041"],
["Chilton County, Alabama","33661","2720","01","021"],
["Chippewa County, Michigan","30639","2589","26","033"],
["Chippewa County, Wisconsin","50084","5379","55","017"],
["Chisago County, Minnesota","43339","4315","27","025"],
["Chittenden County, Vermont","134863","6836","50","007"],
["Christian County, Illinois","25998","2733","17","021"],
["Christian County, Kentucky","45565","7940","21","047"],
["Christian County, Missouri","63762","6567","29","043"],
["Churchill County, Nevada","17453","3343","32","001"],
["Cibola County, New Mexico","20743","1721","35","006"],
["Cidra Municipio, Puerto Rico","32009","1285","72","041"],
["Citrus County, Florida","125980","20558","12","017"],
["Clackamas County, Oregon","326393","27023","41","005"],
["Claiborne County, Tennessee","25415","1841","47","025"],
["Clallam County, Washington","63128","9150","53","009"],
["Clare County, Michigan","24669","2487","26","035"],
["Clarendon County, South Carolina","27049","2072","45","027"],
["Clarion County, Pennsylvania","31342","2695","42","031"],
["Clark County, Arkansas","17077","1351","05","019"],
["Clark County, Indiana","90816","8653","18","019"],
["Clark County, Kentucky","28105","2212","21","049"],
["Clark County, Nevada","1707362","145649","32","003"],
["Clark County, Ohio","104346","11318","39","023"],
["Clark County, Washington","366846","33107","53","011"],
["Clark County, Wisconsin","24601","1702","55","019"],
["Clarke County, Alabama","17661","1006","01","025"],
["Clarke County, Georgia","105727","5606","13","059"],
["Clatsop County, Oregon","31696","3408","41","007"],
["Clay County, Florida","164839","24806","12","019"],
["Clay County, Indiana","19887","1545","18","021"],
["Clay County, Kentucky","16208","591","21","051"],
["Clay County, Minnesota","48218","2953","27","027"],
["Clay County, Missouri","186437","14114","29","047"],
["Clayton County, Georgia","209017","13885","13","063"],
["Clearfield County, Pennsylvania","64697","5456","42","033"],
["Cleburne County, Arkansas","20406","2167","05","023"],
["Clermont County, Ohio","157857","12133","39","025"],
["Cleveland County, North Carolina","75939","6288","37","045"],
["Cleveland County, Oklahoma","220443","22218","40","027"],
["Clinton County, Illinois","29609","2824","17","027"],
["Clinton County, Indiana","23653","1769","18","023"],
["Clinton County, Iowa","35917","3561","19","045"],
["Clinton County, Michigan","61519","3752","26","037"],
["Clinton County, Missouri","15330","1842","29","049"],
["Clinton County, New York","66306","6146","36","019"],
["Clinton County, Ohio","32805","3370","39","027"],
["Clinton County, Pennsylvania","30870","2504","42","035"],
["Coahoma County, Mississippi","16490","899","28","027"],
["Coamo Municipio, Puerto Rico","30586","1545","72","043"],
["Cobb County, Georgia","577421","40585","13","067"],
["Cochise County, Arizona","95655","20045","04","003"],
["Cocke County, Tennessee","27501","2365","47","029"],
["Coconino County, Arizona","113379","7784","04","005"],
["Codington County, South Dakota","21217","2473","46","029"],
["Coffee County, Alabama","38415","6973","01","031"],
["Coffee County, Georgia","32559","1123","13","069"],
["Coffee County, Tennessee","42213","3778","47","031"],
["Colbert County, Alabama","44003","2975","01","033"],
["Cole County, Missouri","59523","3829","29","051"],
["Coles County, Illinois","41843","3308","17","029"],
["Colleton County, South Carolina","29199","2099","45","029"],
["Collier County, Florida","313920","27244","12","021"],
["Collin County, Texas","744196","42254","48","085"],
["Colorado County, Texas","16429","1065","48","089"],
["Colquitt County, Georgia","33668","2679","13","071"],
["Columbia County, Arkansas","18666","899","05","027"],
["Columbia County, Florida","55190","6331","12","023"],
["Columbia County, Georgia","112955","16167","13","073"],
["Columbia County, New York","49355","3782","36","021"],
["Columbia County, Oregon","40942","4176","41","009"],
["Columbia County, Pennsylvania","54076","3467","42","037"],
["Columbia County, Wisconsin","44945","3289","55","021"],
["Columbiana County, Ohio","81793","8924","39","029"],
["Columbus County, North Carolina","44074","3655","37","047"],
["Colusa County, California","14419","591","06","011"],
["Comal County, Texas","113938","13535","48","091"],
["Comanche County, Oklahoma","82449","16314","40","031"],
["Concordia Parish, Louisiana","15257","1014","22","029"],
["Contra Costa County, California","889929","44931","06","013"],
["Conway County, Arkansas","16173","1745","05","029"],
["Cook County, Illinois","4049846","146068","17","031"],
["Cooke County, Texas","30888","2319","48","097"],
["Coos County, New Hampshire","26451","2296","33","007"],
["Coos County, Oregon","53083","7985","41","011"],
["Copiah County, Mississippi","22088","882","28","029"],
["Corozal Municipio, Puerto Rico",null,null,"72","047"],
["Cortland County, New York","38096","2640","36","023"],
["Coryell County, Texas","50603","10004","48","099"],
["Coshocton County, Ohio","27792","2879","39","031"],
["Covington County, Alabama","28940","1749","01","039"],
["Coweta County, Georgia","111152","8825","13","077"],
["Cowley County, Kansas","26952","2477","20","035"],
["Cowlitz County, Washington","83534","8433","53","015"],
["Craighead County, Arkansas","81408","5496","05","031"],
["Craven County, North Carolina","74369","11345","37","049"],
["Crawford County, Arkansas","47742","4298","05","033"],
["Crawford County, Illinois","15972","1514","17","033"],
["Crawford County, Kansas","30320","2512","20","037"],
["Crawford County, Missouri","19281","1786","29","055"],
["Crawford County, Ohio","32671","3566","39","033"],
["Crawford County, Pennsylvania","67310","5813","42","039"],
["Creek County, Oklahoma","54526","5360","40","037"],
["Crisp County, Georgia","17225","1378","13","081"],
["Crittenden County, Arkansas","35307","2456","05","035"],
["Crook County, Oregon","17484","1872","41","013"],
["Crow Wing County, Minnesota","50622","5092","27","035"],
["Cullman County, Alabama","64550","5804","01","043"],
["Culpeper County, Virginia","38833","3030","51","047"],
["Cumberland County, Maine","238739","18249","23","005"],
["Cumberland County, New Jersey","115583","6643","34","011"],
["Cumberland County, North Carolina","222064","46455","37","051"],
["Cumberland County, Pennsylvania","199661","16815","42","041"],
["Cumberland County, Tennessee","49034","7128","47","035"],
["Currituck County, North Carolina","20701","3528","37","053"],
["Curry County, New Mexico","33945","3644","35","009"],
["Curry County, Oregon","19928","3559","41","015"],
["Custer County, Oklahoma","21793","1112","40","039"],
["Cuyahoga County, Ohio","985725","61562","39","035"],
["Dakota County, Minnesota","321544","21484","27","037"],
["Dakota County, Nebraska","14355","1139","31","043"],
["Dale County, Alabama","35163","5631","01","045"],
["Dallas County, Alabama","29190","1773","01","047"],
["Dallas County, Iowa","64592","4718","19","049"],
["Dallas County, Texas","1947325","91991","48","113"],
["Dane County, Wisconsin","430180","23188","55","025"],
["Danville city, Virginia","31764","3708","51","590"],
["Dare County, North Carolina","29399","3251","37","055"],
["Darke County, Ohio","39018","4354","39","037"],
["Darlington County, South Carolina","51877","4532","45","031"],
["Dauphin County, Pennsylvania","214474","17790","42","043"],
["Davidson County, North Carolina","129973","9800","37","057"],
["Davidson County, Tennessee","548672","28047","47","037"],
["Davie County, North Carolina","33672","2715","37","059"],
["Daviess County, Indiana","23645","1990","18","027"],
["Daviess County, Kentucky","76273","6344","21","059"],
["Davis County, Utah","236723","16664","49","011"],
["Davison County, South Dakota","15567","1476","46","035"],
["Dawson County, Georgia","20142","1909","13","085"],
["Dawson County, Nebraska","17800","1127","31","047"],
["De Soto Parish, Louisiana","20865","1643","22","031"],
["DeKalb County, Alabama","54240","3388","01","049"],
["DeKalb County, Georgia","580727","36799","13","089"],
["DeKalb County, Illinois","81870","5801","17","037"],
["DeKalb County, Indiana","32982","1953","18","033"],
["DeKalb County, Tennessee","15912","592","47","041"],
["DeSoto County, Florida","29685","1654","12","027"],
["DeSoto County, Mississippi","134691","11124","28","033"],
["DeWitt County, Texas","15467","994","48","123"],
["Dearborn County, Indiana","38631","3351","18","029"],
["Decatur County, Georgia","18725","882","13","087"],
["Decatur County, Indiana","20219","1450","18","031"],
["Defiance County, Ohio","29434","2175","39","039"],
["Del Norte County, California","22775","2503","06","015"],
["Delaware County, Indiana","93202","7935","18","035"],
["Delaware County, New York","36999","3416","36","025"],
["Delaware County, Ohio","150313","9460","39","041"],
["Delaware County, Oklahoma","34071","2994","40","041"],
["Delaware County, Pennsylvania","440924","25901","42","045"],
["Delta County, Colorado","25182","2796","08","029"],
["Delta County, Michigan","28803","3272","26","041"],
["Denton County, Texas","647024","44596","48","121"],
["Denver County, Colorado","575870","28893","08","031"],
["Des Moines County, Iowa","30373","2985","19","057"],
["Deschutes County, Oregon","152782","14918","41","017"],
["Dickinson County, Michigan","20458","2342","26","043"],
["Dickson County, Tennessee","40581","3399","47","043"],
["Dillon County, South Carolina","23362","2056","45","033"],
["Dinwiddie County, Virginia","22930","1346","51","053"],
["District of Columbia, District of Columbia","572730","23254","11","001"],
["Dodge County, Georgia","17021","1820","13","091"],
["Dodge County, Minnesota","15596","1276","27","039"],
["Dodge County, Nebraska","27941","2098","31","053"],
["Dodge County, Wisconsin","70425","5284","55","027"],
["Doña Ana County, New Mexico","164795","14059","35","013"],
["Door County, Wisconsin","23016","2344","55","029"],
["Dorado Municipio, Puerto Rico",null,null,"72","051"],
["Dorchester County, Maryland","25309","2161","24","019"],
["Dorchester County, South Carolina","120645","17327","45","035"],
["Dougherty County, Georgia","69812","5026","13","095"],
["Douglas County, Colorado","252922","19792","08","035"],
["Douglas County, Georgia","107896","8601","13","097"],
["Douglas County, Kansas","99528","5055","20","045"],
["Douglas County, Minnesota","30073","2753","27","041"],
["Douglas County, Nebraska","420635","28628","31","055"],
["Douglas County, Nevada","40693","4426","32","005"],
["Douglas County, Oregon","88803","10859","41","019"],
["Douglas County, Washington","31844","2019","53","017"],
["Douglas County, Wisconsin","34868","2952","55","031"],
["DuPage County, Illinois","717908","30006","17","043"],
["Dubois County, Indiana","32288","2452","18","037"],
["Dubuque County, Iowa","75326","6581","19","061"],
["Duchesne County, Utah","13413","775","49","013"],
["Dunklin County, Missouri","21897","1338","29","069"],
["Dunn County, Wisconsin","36400","1848","55","033"],
["Duplin County, North Carolina","44725","3365","37","061"],
["Durham County, North Carolina","250940","14269","37","063"],
["Dutchess County, New York","238371","14991","36","027"],
["Duval County, Florida","723721","80542","12","031"],
["Dyer County, Tennessee","28394","925","47","045"],
["Eagle County, Colorado","42785","1302","08","037"],
["East Baton Rouge Parish, Louisiana","340444","18139","22","033"],
["Eaton County, Michigan","87142","7001","26","045"],
["Eau Claire County, Wisconsin","83474","5926","55","035"],
["Ector County, Texas","113190","5554","48","135"],
["Eddy County, New Mexico","41639","2775","35","015"],
["Edgecombe County, North Carolina","40294","2506","37","065"],
["Edgefield County, South Carolina","21255","1742","45","037"],
["Effingham County, Georgia","45368","4906","13","103"],
["Effingham County, Illinois","26037","2151","17","049"],
["El Dorado County, California","152195","13280","06","017"],
["El Paso County, Colorado","513528","81733","08","041"],
["El Paso County, Texas","598209","46973","48","141"],
["Elbert County, Colorado","20505","3046","08","039"],
["Elk County, Pennsylvania","24299","2037","42","047"],
["Elkhart County, Indiana","148837","9015","18","039"],
["Elko County, Nevada","38162","3029","32","007"],
["Ellis County, Kansas","22637","1278","20","051"],
["Ellis County, Texas","131688","9367","48","139"],
["Elmore County, Alabama","63018","6707","01","051"],
["Elmore County, Idaho","17631","4095","16","039"],
["Emanuel County, Georgia","17259","946","13","107"],
["Emmet County, Michigan","26854","1753","26","047"],
["Erath County, Texas","33740","2905","48","143"],
["Erie County, New York","733146","50769","36","029"],
["Erie County, Ohio","59471","5432","39","043"],
["Erie County, Pennsylvania","213692","19036","42","049"],
["Escambia County, Alabama","28393","1792","01","053"],
["Escambia County, Florida","242590","31250","12","033"],
["Essex County, Massachusetts","622039","30146","25","009"],
["Essex County, New Jersey","610664","17309","34","013"],
["Essex County, New York","31238","1931","36","031"],
["Etowah County, Alabama","80469","6513","01","055"],
["Evangeline Parish, Louisiana","25085","1132","22","039"],
["Fairbanks North Star Borough, Alaska","68449","12206","02","090"],
["Fairfax County, Virginia","871721","73442","51","059"],
["Fairfax city, Virginia","19581","1140","51","600"],
["Fairfield County, Connecticut","731700","30598","09","001"],
["Fairfield County, Ohio","118515","8999","39","045"],
["Fairfield County, South Carolina","17842","1277","45","039"],
["Fajardo Municipio, Puerto Rico","25142","1104","72","053"],
["Fannin County, Georgia","21140","2065","13","111"],
["Fannin County, Texas","27741","2267","48","147"],
["Faulkner County, Arkansas","95271","6051","05","045"],
["Fauquier County, Virginia","54067","5730","51","061"],
["Fayette County, Georgia","87320","11387","13","113"],
["Fayette County, Illinois","16899","1592","17","051"],
["Fayette County, Indiana","18838","2035","18","041"],
["Fayette County, Iowa","15532","1335","19","065"],
["Fayette County, Kentucky","256242","13435","21","067"],
["Fayette County, Ohio","21708","1714","39","047"],
["Fayette County, Pennsylvania","105521","9243","42","051"],
["Fayette County, Tennessee","32741","2707","47","047"],
["Fayette County, Texas","20008","1357","48","149"],
["Fayette County, West Virginia","34933","3210","54","019"],
