["Baltimore city, Maryland","484522","25750","24","510"],
["Bandera County, Texas","18544","3435","48","019"],
["Bannock County, Idaho","61834","6059","16","005"],
["Barbour County, Alabama","20649","1022","01","005"],
["Barceloneta Municipio, Puerto Rico","18702","704","72","017"],
["Barnstable County, Massachusetts","180125","18353","25","001"],
["Barnwell County, South Carolina","16842","818","45","011"],
["Barranquitas Municipio, Puerto Rico",null,null,"72","019"],
["Barren County, Kentucky","33117","2476","21","009"],
["Barron County, Wisconsin","35166","3143","55","005"],
["Barrow County, Georgia","56601","3226","13","013"],
["Barry County, Michigan","46706","3665","26","015"],
["Barry County, Missouri","27695","2300","29","009"],
["Bartholomew County, Indiana","61921","3434","18","005"],
["Barton County, Kansas","20351","1297","20","009"],
["Bartow County, Georgia","77332","6467","13","015"],
["Bastrop County, Texas","63030","8853","48","021"],
["Baxter County, Arkansas","33747","4142","05","005"],
["Bay County, Florida","140769","20894","12","005"],
["Bay County, Michigan","83276","7770","26","017"],
["Bayamón Municipio, Puerto Rico","149345","5935","72","021"],
["Beaufort County, North Carolina","37809","2990","37","013"],
["Beaufort County, South Carolina","141418","19430","45","013"],
["Beauregard Parish, Louisiana","27645","3968","22","011"],
["Beaver County, Pennsylvania","134825","11931","42","007"],
["Becker County, Minnesota","25545","2832","27","005"],
["Beckham County, Oklahoma","15587","1106","40","009"],
["Bedford County, Pennsylvania","38791","2904","42","009"],
["Bedford County, Tennessee","35201","2139","47","003"],
["Bedford County, Virginia","61834","6593","51","019"],
["Bee County, Texas","25318","1997","48","025"],
["Belknap County, New Hampshire","49619","4942","33","001"],
["Bell County, Kentucky","22037","1378","21","013"],
["Bell County, Texas","227570","49829","48","027"],
["Belmont County, Ohio","55596","4432","39","013"],
["Beltrami County, Minnesota","34268","2734","27","007"],
["Bennington County, Vermont","29361","2032","50","003"],
["Benton County, Arkansas","189085","16419","05","007"],
["Benton County, Iowa","19428","1528","19","011"],
["Benton County, Minnesota","30344","1715","27","009"],
["Benton County, Oregon","74326","5292","41","003"],
["Benton County, Washington","141626","11942","53","005"],
["Bergen County, New Jersey","737461","28178","34","003"],
["Berkeley County, South Carolina","155622","22436","45","015"],
["Berkeley County, West Virginia","86318","10379","54","003"],
["Berks County, Pennsylvania","320870","21203","42","011"],
["Berkshire County, Massachusetts","104774","8744","25","003"],
["Bernalillo County, New Mexico","522410","47124","35","001"],
["Berrien County, Michigan","119753","9799","26","021"],
["Bertie County, North Carolina","16835","1170","37","015"],
["Bexar County, Texas","1412231","151112","48","029"],
["Bibb County, Alabama","17772","1841","01","007"],
["Bibb County, Georgia","114342","7784","13","021"],
["Bingham County, Idaho","30916","2090","16","011"],
["Black Hawk County, Iowa","104368","8334","19","013"],
["Bladen County, North Carolina","26637","1456","37","017"],
["Blaine County, Idaho","16658","688","16","013"],
["Blair County, Pennsylvania","98917","9453","42","013"],
["Blount County, Alabama","44542","3652","01","009"],
["Blount County, Tennessee","101714","9722","47","009"],
["Blue Earth County, Minnesota","53698","4018","27","013"],
["Bolivar County, Mississippi","24642","844","28","011"],
["Bonner County, Idaho","33782","3139","16","017"],
["Bonneville County, Idaho","77320","5870","16","019"],
["Boone County, Arkansas","28347","3245","05","009"],
["Boone County, Illinois","39690","2787","17","007"],
["Boone County, Indiana","47084","2967","18","011"],
["Boone County, Iowa","21149","1633","19","015"],
["Boone County, Kentucky","93353","8852","21","015"],
["Boone County, Missouri","140324","8724","29","019"],
["Boone County, West Virginia","18067","1197","54","005"],
["Bossier Parish, Louisiana","87710","10654","22","015"],
["Botetourt County, Virginia","26802","1733","51","023"],
["Boulder County, Colorado","258597","14655","08","013"],
["Bourbon County, Kentucky","14551","835","21","017"],
["Bowie County, Texas","71338","6898","48","037"],
["Box Elder County, Utah","36021","2013","49","003"],
["Boyd County, Kentucky","37792","3410","21","019"],
["Boyle County, Kentucky","24196","1671","21","021"],
["Bradford County, Florida","22201","2714","12","007"],
["Bradford County, Pennsylvania","47043","5865","42","015"],
["Bradley County, Tennessee","81898","6141","47","011"],
["Branch County, Michigan","33111","2849","26","023"],
["Brazoria County, Texas","259784","20484","48","039"],
["Brazos County, Texas","174961","9091","48","041"],
["Bremer County, Iowa","19192","1340","19","017"],
["Brevard County, Florida","470867","65169","12","009"],
["Bristol County, Massachusetts","441933","30161","25","005"],
["Bristol County, Rhode Island","39755","3048","44","001"],
["Bronx County, New York","1087250","20671","36","005"],
["Brooke County, West Virginia","20669","2379","54","009"],
["Brookings County, South Dakota","27210","1769","46","011"],
["Broome County, New York","156772","11015","36","007"],
["Broomfield County, Colorado","50792","4678","08","014"],
["Broward County, Florida","1501248","75214","12","011"],
["Brown County, Minnesota","19758","1448","27","015"],
["Brown County, Ohio","33892","3491","39","015"],
["Brown County, South Dakota","29571","2543","46","013"],
["Brown County, Texas","29869","3061","48","049"],
["Brown County, Wisconsin","197772","14639","55","009"],
["Brunswick County, North Carolina","106830","13408","37","019"],
["Bryan County, Georgia","25474","3024","13","029"],
["Bryan County, Oklahoma","34800","2844","40","013"],
["Buchanan County, Iowa","15382","1429","19","019"],
["Buchanan County, Missouri","68824","7708","29","021"],
["Buchanan County, Virginia","18822","812","51","027"],
["Bucks County, Pennsylvania","494981","35301","42","017"],
["Buena Vista County, Iowa","15309","1119","19","021"],
["Buffalo County, Nebraska","37463","2416","31","019"],
["Bullitt County, Kentucky","61249","5955","21","029"],
["Bulloch County, Georgia","60005","4085","13","031"],
["Buncombe County, North Carolina","207451","17165","37","021"],
["Bureau County, Illinois","26192","2020","17","011"],
["Burke County, Georgia","16728","1705","13","033"],
["Burke County, North Carolina","71540","6179","37","023"],
["Burleigh County, North Dakota","71812","6690","38","015"],
["Burlington County, New Jersey","349425","29316","34","005"],
["Burnet County, Texas","36326","4266","48","053"],
["Butler County, Alabama","14360","817","01","013"],
["Butler County, Kansas","49972","4185","20","015"],
["Butler County, Missouri","32513","3190","29","023"],
["Butler County, Ohio","287932","19587","39","017"],
["Butler County, Pennsylvania","148939","14179","42","019"],
["Butte County, California","181105","15552","06","007"],
["Butts County, Georgia","18209","1602","13","035"],
["Cabarrus County, North Carolina","148773","13429","37","025"],
["Cabell County, West Virginia","76437","6194","54","011"],
["Cabo Rojo Municipio, Puerto Rico","39751","431","72","023"],
["Cache County, Utah","84951","3833","49","005"],
["Caddo County, Oklahoma","22002","1659","40","015"],
["Caddo Parish, Louisiana","188055","17718","22","017"],
["Caguas Municipio, Puerto Rico","105039","5097","72","025"],
["Calaveras County, California","36487","4516","06","009"],
["Calcasieu Parish, Louisiana","150693","11180","22","019"],
["Caldwell County, North Carolina","65097","4882","37","027"],
["Caldwell County, Texas","31839","2137","48","055"],
["Caledonia County, Vermont","24321","1793","50","005"],
["Calhoun County, Alabama","89315","8861","01","015"],
["Calhoun County, Michigan","103253","9783","26","025"],
["Calhoun County, Texas","16368","1502","48","057"],
["Callaway County, Missouri","35885","3299","29","027"],
["Calloway County, Kentucky","31291","2146","21","035"],
["Calumet County, Wisconsin","37638","2395","55","015"],
["Calvert County, Maryland","69164","8628","24","009"],
["Cambria County, Pennsylvania","108797","11223","42","021"],
["Camden County, Georgia","36014","5741","13","039"],
["Camden County, Missouri","35575","3258","29","029"],
["Camden County, New Jersey","392596","23135","34","007"],
["Cameron County, Texas","290913","12306","48","061"],
["Campbell County, Kentucky","72634","5090","21","037"],
["Campbell County, Tennessee","31388","2902","47","013"],
["Campbell County, Virginia","43930","4521","51","031"],
["Campbell County, Wyoming","34255","3650","56","005"],
["Camuy Municipio, Puerto Rico",null,null,"72","027"],
["Canadian County, Oklahoma","100567","9386","40","017"],
["Canóvanas Municipio, Puerto Rico","36174","880","72","029"],
["Canyon County, Idaho","149349","13584","16","027"],
["Cape Girardeau County, Missouri","61650","5332","29","031"],
["Cape May County, New Jersey","76897","6638","34","009"],
["Carbon County, Pennsylvania","51288","5929","42","025"],
["Carbon County, Utah","14974","1244","49","007"],
["Carlton County, Minnesota","27423","2692","27","017"],
["Carolina Municipio, Puerto Rico","127479","4056","72","031"],
["Caroline County, Maryland","25118","2653","24","011"],
["Caroline County, Virginia","21874","2971","51","033"],
["Carroll County, Arkansas","21562","3488","05","015"],
["Carroll County, Georgia","88110","5655","13","045"],
["Carroll County, Iowa","15498","1440","19","027"],
["Carroll County, Maryland","130981","12548","24","013"],
["Carroll County, New Hampshire","38669","4379","33","003"],
["Carroll County, Ohio","21850","1736","39","019"],
["Carroll County, Tennessee","21924","1567","47","017"],
["Carroll County, Virginia","24408","1992","51","035"],
["Carson City, Nevada","43147","4443","32","510"],
["Carter County, Kentucky","19328","933","21","043"],
["Carter County, Oklahoma","36369","3389","40","019"],
["Carter County, Tennessee","45335","3758","47","019"],
["Carteret County, North Carolina","56006","7950","37","031"],
["Carver County, Minnesota","73539","5289","27","019"],
["Cascade County, Montana","60847","8545","30","013"],
["Cass County, Indiana","28965","2179","18","017"],
["Cass County, Michigan","41594","4754","26","027"],
["Cass County, Minnesota","22792","2768","27","021"],
["Cass County, Missouri","77636","8301","29","037"],
["Cass County, Nebraska","19376","2722","31","025"],
["Cass County, North Dakota","135135","7529","38","017"],
["Cass County, Texas","23261","3587","48","067"],
["Cassia County, Idaho","15366","823","16","031"],
["Caswell County, North Carolina","17069","705","37","033"],
["Cataño Municipio, Puerto Rico","19584","538","72","033"],
["Catawba County, North Carolina","121132","10724","37","035"],
["Catoosa County, Georgia","51196","4366","13","047"],
["Cattaraugus County, New York","60038","5444","36","009"],
["Cayey Municipio, Puerto Rico","35924","1774","72","035"],
["Cayuga County, New York","62429","5776","36","011"],
["Cecil County, Maryland","78844","6762","24","015"],
["Centre County, Pennsylvania","136981","8231","42","027"],
["Cerro Gordo County, Iowa","34084","2977","19","033"],
["Chambers County, Alabama","26734","2313","01","017"],
["Chambers County, Texas","28521","1715","48","071"],
["Champaign County, Illinois","169164","8779","17","019"],
["Champaign County, Ohio","30143","2512","39","021"],
["Charles County, Maryland","117745","15419","24","017"],
["Charleston County, South Carolina","314172","28680","45","019"],
["Charlevoix County, Michigan","20842","1566","26","029"],
["Charlotte County, Florida","155586","23196","12","015"],
["Charlottesville city, Virginia","39209","1889","51","540"],
["Chatham County, Georgia","223032","27280","13","051"],
["Chatham County, North Carolina","57351","4798","37","037"],
["Chattooga County, Georgia","20078","1608","13","055"],
["Chautauqua County, New York","102787","8920","36","013"],
["Chaves County, New Mexico","47426","2451","35","005"],
["Cheatham County, Tennessee","30474","3024","47","021"],
["Cheboygan County, Michigan","20999","2140","26","031"],
["Chelan County, Washington","58029","6054","53","007"],
["Chemung County, New York","67998","6852","36","015"],
["Chenango County, New York","38390","3867","36","017"],
["Cherokee County, Alabama","19243","1439","01","019"],
["Cherokee County, Georgia","180346","14326","13","057"],
["Cherokee County, Kansas","15668","1435","20","021"],
["Cherokee County, North Carolina","25104","2554","37","039"],
["Cherokee County, Oklahoma","37736","3395","40","021"],
["Cherokee County, South Carolina","43310","3294","45","021"],
["Cherokee County, Texas","38406","3041","48","073"],
["Chesapeake city, Virginia","175163","25737","51","550"],
["Cheshire County, New Hampshire","62168","5541","33","005"],
["Chester County, Pennsylvania","396467","26866","42","029"],
["Chester County, South Carolina","24858","2109","45","023"],
["Chesterfield County, South Carolina","35487","1858","45","025"],
["Chesterfield County, Virginia","256710","25950","51","041"],
["Chilton County, Alabama","33452","2393","01","021"],
["Chippewa County, Michigan","30793","3949","26","033"],
["Chippewa County, Wisconsin","48732","4964","55","017"],
["Chisago County, Minnesota","42262","3466","27","025"],
["Chittenden County, Vermont","131686","8408","50","007"],
["Christian County, Illinois","26402","3283","17","021"],
["Christian County, Kentucky","44794","4666","21","047"],
["Christian County, Missouri","62528","5811","29","043"],
["Churchill County, Nevada","18225","3698","32","001"],
["Cibola County, New Mexico","22156","2176","35","006"],
["Cidra Municipio, Puerto Rico",null,null,"72","041"]]
["Citrus County, Florida","123355","19608","12","017"],
["Clackamas County, Oregon","318938","25498","41","005"],
["Claiborne County, Tennessee","25801","1720","47","025"],
["Clallam County, Washington","60951","9868","53","009"],
["Clare County, Michigan","24281","2488","26","035"],
["Clarendon County, South Carolina","26737","2555","45","027"],
["Clarion County, Pennsylvania","30867","2674","42","031"],
["Clark County, Arkansas","18033","1276","05","019"],
["Clark County, Indiana","89295","7738","18","019"],
["Clark County, Kentucky","27613","2103","21","049"],
["Clark County, Nevada","1643106","141476","32","003"],
["Clark County, Ohio","104248","12394","39","023"],
["Clark County, Washington","351141","32749","53","011"],
["Clark County, Wisconsin","24296","1956","55","019"],
["Clarke County, Alabama","21498","1282","01","025"],
["Clarke County, Georgia","103416","5072","13","059"],
["Clatsop County, Oregon","30296","3723","41","007"],
["Clay County, Florida","156483","28126","12","019"],
["Clay County, Indiana","20208","1317","18","021"],
["Clay County, Kentucky","15042","761","21","051"],
["Clay County, Minnesota","47840","3892","27","027"],
["Clay County, Mississippi","15335","1250","28","025"],
["Clay County, Missouri","180400","17125","29","047"],
["Clayton County, Georgia","200112","18324","13","063"],
["Clearfield County, Pennsylvania","65756","6899","42","033"],
["Cleburne County, Arkansas","20329","2731","05","023"],
["Clermont County, Ohio","155584","14497","39","025"],
["Cleveland County, North Carolina","75642","6846","37","045"],
["Cleveland County, Oklahoma","215942","21054","40","027"],
["Clinton County, Illinois","29832","3062","17","027"],
["Clinton County, Indiana","24013","1925","18","023"],
["Clinton County, Iowa","36425","3199","19","045"],
["Clinton County, Michigan","59989","4810","26","037"],
["Clinton County, Missouri","15729","1752","29","049"],
["Clinton County, New York","67299","6467","36","019"],
["Clinton County, Ohio","31764","2830","39","027"],
["Clinton County, Pennsylvania","31336","2822","42","035"],
["Coahoma County, Mississippi","17325","1393","28","027"],
["Coamo Municipio, Puerto Rico","31114","923","72","043"],
["Cobb County, Georgia","565935","43432","13","067"],
["Cochise County, Arizona","94496","17341","04","003"],
["Cocke County, Tennessee","27770","2195","47","029"],
["Coconino County, Arizona","111847","6163","04","005"],
["Codington County, South Dakota","20821","2495","46","029"],
["Coffee County, Alabama","37829","5641","01","031"],
["Coffee County, Georgia","32422","1843","13","069"],
["Coffee County, Tennessee","41360","4545","47","031"],
["Colbert County, Alabama","42540","4327","01","033"],
["Cole County, Missouri","59189","5314","29","051"],
["Coles County, Illinois","42811","3515","17","029"],
["Colleton County, South Carolina","29057","3030","45","029"],
["Collier County, Florida","301099","27992","12","021"],
["Collin County, Texas","688678","42404","48","085"],
["Colorado County, Texas","16110","857","48","089"],
["Colquitt County, Georgia","33511","2073","13","071"],
["Columbia County, Arkansas","18905","1534","05","027"],
["Columbia County, Florida","54466","6581","12","023"],
["Columbia County, Georgia","104905","16629","13","073"],
["Columbia County, New York","50180","4255","36","021"],
["Columbia County, Oregon","40006","5668","41","009"],
["Columbia County, Pennsylvania","54670","4605","42","037"],
["Columbia County, Wisconsin","44376","3955","55","021"],
["Columbiana County, Ohio","82425","7898","39","029"],
["Columbus County, North Carolina","44875","3137","37","047"],
["Colusa County, California","15584","742","06","011"],
["Comal County, Texas","103991","13270","48","091"],
["Comanche County, Oklahoma","85802","17862","40","031"],
["Comerío Municipio, Puerto Rico",null,null,"72","045"],
["Concordia Parish, Louisiana","14824","760","22","029"],
["Contra Costa County, California","872599","51096","06","013"],
["Conway County, Arkansas","16716","1506","05","029"],
["Cook County, Illinois","4040910","163944","17","031"],
["Cooke County, Texas","29841","2590","48","097"],
["Coos County, New Hampshire","26819","3745","33","007"],
["Coos County, Oregon","51768","7412","41","011"],
["Copiah County, Mississippi","21717","986","28","029"],
["Corozal Municipio, Puerto Rico",null,null,"72","047"],
["Cortland County, New York","38159","2907","36","023"],
["Coryell County, Texas","49090","10337","48","099"],
["Coshocton County, Ohio","27947","2492","39","031"],
["Covington County, Alabama","29298","2824","01","039"],
["Coweta County, Georgia","105096","9480","13","077"],
["Cowley County, Kansas","26936","3255","20","035"],
["Cowlitz County, Washington","81337","10141","53","015"],
["Craighead County, Arkansas","79599","6660","05","031"],
["Craven County, North Carolina","74915","11651","37","049"],
["Crawford County, Arkansas","47080","4654","05","033"],
["Crawford County, Kansas","30644","1818","20","037"],
["Crawford County, Missouri","18654","2058","29","055"],
["Crawford County, Ohio","32346","3777","39","033"],
["Crawford County, Pennsylvania","68075","6157","42","039"],
["Creek County, Oklahoma","54184","4944","40","037"],
["Crisp County, Georgia","16387","1312","13","081"],
["Crittenden County, Arkansas","35686","2242","05","035"],
["Crook County, Oregon","16582","2854","41","013"],
["Crow Wing County, Minnesota","49415","5375","27","035"],
["Cullman County, Alabama","64396","5531","01","043"],
["Culpeper County, Virginia","37537","3432","51","047"],
["Cumberland County, Maine","235408","15856","23","005"],
["Cumberland County, New Jersey","117105","5841","34","011"],
["Cumberland County, North Carolina","221675","45569","37","051"],
["Cumberland County, Pennsylvania","197305","18802","42","041"],
["Cumberland County, Tennessee","48609","6657","47","035"],
["Currituck County, North Carolina","19305","2491","37","053"],
["Curry County, New Mexico","34899","5969","35","009"],
["Curry County, Oregon","19208","2601","41","015"],
["Custer County, Oklahoma","21988","1735","40","039"],
["Cuyahoga County, Ohio","984505","67452","39","035"],
["Dakota County, Minnesota","314230","21449","27","037"],
["Dakota County, Nebraska","14741","980","31","043"],
["Dale County, Alabama","34544","5078","01","045"],
["Dallas County, Alabama","30154","1655","01","047"],
["Dallas County, Iowa","60649","4274","19","049"],
["Dallas County, Texas","1887240","88249","48","113"],
["Dane County, Wisconsin","419978","22764","55","025"],
["Danville city, Virginia","32927","3049","51","590"],
["Dare County, North Carolina","28613","3739","37","055"],
["Darke County, Ohio","39348","3352","39","037"],
["Darlington County, South Carolina","51938","4467","45","031"],
["Dauphin County, Pennsylvania","212283","16584","42","043"],
["Davidson County, North Carolina","127716","11434","37","057"],
["Davidson County, Tennessee","537757","30606","47","037"],
["Davie County, North Carolina","32947","3154","37","059"],
["Daviess County, Indiana","22880","1789","18","027"],
["Daviess County, Kentucky","75683","6538","21","059"],
["Davis County, Utah","228229","18214","49","011"],
["Davison County, South Dakota","16408","894","46","035"],
["Dawson County, Georgia","19171","1597","13","085"],
["Dawson County, Nebraska","17199","1265","31","047"],
["De Soto Parish, Louisiana","20616","1598","22","031"],
["DeKalb County, Alabama","53745","3456","01","049"],
["DeKalb County, Georgia","563833","35698","13","089"],
["DeKalb County, Illinois","81698","5352","17","037"],
["DeKalb County, Indiana","32115","2732","18","033"],
["DeSoto County, Florida","26286","1952","12","027"],
["DeSoto County, Mississippi","129202","10099","28","033"],
["DeWitt County, Texas","16176","1398","48","123"],
["Dearborn County, Indiana","37929","3039","18","029"],
["Decatur County, Georgia","21478","1424","13","087"],
["Decatur County, Indiana","20174","1598","18","031"],
["Defiance County, Ohio","29450","2049","39","039"],
["Del Norte County, California","23456","2425","06","015"],
["Delaware County, Indiana","94428","5605","18","035"],
["Delaware County, New York","37575","3425","36","025"],
["Delaware County, Ohio","143329","8241","39","041"],
["Delaware County, Oklahoma","33011","4191","40","041"],
["Delaware County, Pennsylvania","438224","27000","42","045"],
["Delta County, Colorado","24365","3093","08","029"],
["Delta County, Michigan","28784","3014","26","041"],
["Denton County, Texas","600246","38193","48","121"],
["Denver County, Colorado","552189","28257","08","031"],
["Des Moines County, Iowa","30734","2730","19","057"],
["Deschutes County, Oregon","143858","14860","41","017"],
["Dickinson County, Michigan","20565","2390","26","043"],
["Dickson County, Tennessee","39981","2681","47","043"],
["Dillon County, South Carolina","23507","1569","45","033"],
["Dinwiddie County, Virginia","22510","2287","51","053"],
["District of Columbia, District of Columbia","557060","26346","11","001"],
["Dodge County, Georgia","17026","1121","13","091"],
["Dodge County, Minnesota","15395","1055","27","039"],
["Dodge County, Nebraska","27970","2285","31","053"],
["Dodge County, Wisconsin","70250","5511","55","027"],
["Doña Ana County, New Mexico","159827","14039","35","013"],
["Door County, Wisconsin","23009","1874","55","029"],
["Dorado Municipio, Puerto Rico","28904","1590","72","051"],
["Dorchester County, Maryland","25386","2618","24","019"],
["Dorchester County, South Carolina","113818","15455","45","035"],
["Dougherty County, Georgia","67470","5687","13","095"],
["Douglas County, Colorado","239150","20295","08","035"],
["Douglas County, Georgia","105036","10834","13","097"],
["Douglas County, Kansas","97536","4720","20","045"],
["Douglas County, Minnesota","29870","2597","27","041"],
["Douglas County, Nebraska","410445","31224","31","055"],
["Douglas County, Nevada","39510","6267","32","005"],
["Douglas County, Oregon","87060","12480","41","019"],
["Douglas County, Washington","30410","3108","53","017"],
["Douglas County, Wisconsin","34814","3409","55","031"],
["DuPage County, Illinois","715286","35169","17","043"],
["Dubois County, Indiana","32248","1635","18","037"],
["Dubuque County, Iowa","74786","5231","19","061"],
["Duchesne County, Utah","14031","907","49","013"],
["Dunklin County, Missouri","22753","2628","29","069"],
["Dunn County, Wisconsin","36134","2934","55","033"],
["Duplin County, North Carolina","44431","3554","37","061"],
["Durham County, North Carolina","239963","13291","37","063"],
["Dutchess County, New York","237143","14727","36","027"],
["Duval County, Florida","701879","85896","12","031"],
["Dyer County, Tennessee","28577","2777","47","045"],
["Eagle County, Colorado","41630","1851","08","037"],
["East Baton Rouge Parish, Louisiana","345817","19070","22","033"],
["Eaton County, Michigan","85856","7144","26","045"],
["Eau Claire County, Wisconsin","81300","5899","55","035"],
["Ector County, Texas","109972","5688","48","135"],
["Eddy County, New Mexico","42535","3089","35","015"],
["Edgecombe County, North Carolina","40644","2860","37","065"],
["Edgefield County, South Carolina","21404","2171","45","037"],
["Effingham County, Georgia","42906","5187","13","103"],
["Effingham County, Illinois","26317","1728","17","049"],
["El Dorado County, California","147480","14317","06","017"],
["El Paso County, Colorado","489013","84870","08","041"],
["El Paso County, Texas","586676","44566","48","141"],
["Elbert County, Colorado","19714","2072","08","039"],
["Elk County, Pennsylvania","24720","2587","42","047"],
["Elkhart County, Indiana","147283","8028","18","039"],
["Elko County, Nevada","37589","3283","32","007"],
["Ellis County, Kansas","22177","1495","20","051"],
["Ellis County, Texas","123407","9834","48","139"],
["Elmore County, Alabama","62845","6531","01","051"],
["Elmore County, Idaho","16442","3782","16","039"],
["Emanuel County, Georgia","19072","1498","13","107"],
["Emmet County, Michigan","26418","2205","26","047"],
["Erath County, Texas","33032","2493","48","143"],
["Erie County, New York","731512","53803","36","029"],
["Erie County, Ohio","59722","6315","39","043"],
["Erie County, Pennsylvania","215974","19279","42","049"],
["Escambia County, Alabama","29358","2270","01","053"],
["Escambia County, Florida","238767","31888","12","033"],
["Essex County, Massachusetts","610140","33201","25","009"],
["Essex County, New Jersey","607275","17992","34","013"],
["Essex County, New York","31606","2838","36","031"],
["Etowah County, Alabama","79861","8849","01","055"],
["Evangeline Parish, Louisiana","25058","1239","22","039"],
["Fairbanks North Star Borough, Alaska","70355","12284","02","090"],
["Fairfax County, Virginia","857693","71315","51","059"],
["Fairfax city, Virginia","19028","2095","51","600"],
["Fairfield County, Connecticut","726288","30234","09","001"],
["Fairfield County, Ohio","115313","11723","39","045"],
["Fairfield County, South Carolina","19189","2651","45","039"],
["Fajardo Municipio, Puerto Rico","25468","1084","72","053"],
["Fannin County, Georgia","20094","2286","13","111"],
["Fannin County, Texas","26980","3193","48","147"],
["Faulkner County, Arkansas","93790","7631","05","045"],
["Fauquier County, Virginia","52775","6544","51","061"],
["Fayette County, Georgia","85604","8668","13","113"],
["Fayette County, Illinois","17175","1600","17","051"],
["Fayette County, Indiana","20169","2264","18","041"],
["Fayette County, Iowa","15851","1293","19","065"],
["Fayette County, Kentucky","251106","14691","21","067"],
["Fayette County, Ohio","21949","1850","39","047"],
["Fayette County, Pennsylvania","106854","9427","42","051"],
["Fayette County, Tennessee","31649","3193","47","047"],
["Fayette County, Texas","19881","1363","48","149"],
["Fayette County, West Virginia","35493","4521","54","019"],
["Fillmore County, Minnesota","15904","1213","27","045"],
["Finney County, Kansas","25294","775","20","055"],
["Flagler County, Florida","89449","10738","12","035"],
["Flathead County, Montana","76244","8813","30","029"],
