["Butler County, Missouri","32325","3084","29","023"],
["Butler County, Ohio","293668","19184","39","017"],
["Butler County, Pennsylvania","150755","11309","42","019"],
["Butte County, California","174328","11136","06","007"],
["Butts County, Georgia","18751","1183","13","035"],
["Cabarrus County, North Carolina","161428","10055","37","025"],
["Cabell County, West Virginia","73763","4380","54","011"],
["Cabo Rojo Municipio, Puerto Rico","39559","935","72","023"],
["Cache County, Utah","89899","3090","49","005"],
["Caddo County, Oklahoma","21745","1834","40","015"],
["Caddo Parish, Louisiana","182394","14013","22","017"],
["Caguas Municipio, Puerto Rico","102504","3319","72","025"],
["Calaveras County, California","37688","4061","06","009"],
["Calcasieu Parish, Louisiana","151935","10334","22","019"],
["Caldwell County, North Carolina","65748","5653","37","027"],
["Caldwell County, Texas","33514","2478","48","055"],
["Caledonia County, Vermont","24223","2321","50","005"],
["Calhoun County, Alabama","87525","8552","01","015"],
["Calhoun County, Michigan","103936","8119","26","025"],
["Calhoun County, Texas","16302","2198","48","057"],
["Callaway County, Missouri","34230","2985","29","027"],
["Calloway County, Kentucky","31753","3168","21","035"],
["Calumet County, Wisconsin","38423","2913","55","015"],
["Calvert County, Maryland","70368","7939","24","009"],
["Cambria County, Pennsylvania","104934","9320","42","021"],
["Camden County, Georgia","37266","6088","13","039"],
["Camden County, Missouri","38176","4626","29","029"],
["Camden County, New Jersey","392273","21825","34","007"],
["Cameron County, Texas","296262","11720","48","061"],
["Campbell County, Kentucky","74133","4300","21","037"],
["Campbell County, Tennessee","31823","2578","47","013"],
["Campbell County, Virginia","44244","3790","51","031"],
["Campbell County, Wyoming","34138","3381","56","005"],
["Camuy Municipio, Puerto Rico",null,null,"72","027"],
["Canadian County, Oklahoma","109405","10711","40","017"],
["Canóvanas Municipio, Puerto Rico",null,null,"72","029"],
["Canyon County, Idaho","165364","14562","16","027"],
["Cape Girardeau County, Missouri","62150","5436","29","031"],
["Cape May County, New Jersey","75089","6371","34","009"],
["Carbon County, Pennsylvania","52426","4089","42","025"],
["Carbon County, Utah","15140","1104","49","007"],
["Carlton County, Minnesota","27894","2128","27","017"],
["Carolina Municipio, Puerto Rico","121991","3620","72","031"],
["Caroline County, Maryland","25531","2070","24","011"],
["Caroline County, Virginia","21969","2817","51","033"],
["Carroll County, Arkansas","22300","1819","05","015"],
["Carroll County, Georgia","91682","6640","13","045"],
["Carroll County, Indiana","16405","1395","18","015"],
["Carroll County, Iowa","15229","880","19","027"],
["Carroll County, Maryland","131612","11338","24","013"],
["Carroll County, New Hampshire","41933","3768","33","003"],
["Carroll County, Ohio","21293","1785","39","019"],
["Carroll County, Tennessee","21691","2057","47","017"],
["Carroll County, Virginia","25062","2235","51","035"],
["Carson City, Nevada","44559","4295","32","510"],
["Carter County, Kentucky","20710","1412","21","043"],
["Carter County, Oklahoma","36132","3723","40","019"],
["Carter County, Tennessee","46500","4234","47","019"],
["Carteret County, North Carolina","57123","7051","37","031"],
["Carver County, Minnesota","77301","3820","27","019"],
["Cascade County, Montana","60692","9659","30","013"],
["Cass County, Indiana","29068","2322","18","017"],
["Cass County, Michigan","40943","3225","26","027"],
["Cass County, Minnesota","23627","2779","27","021"],
["Cass County, Missouri","80477","7908","29","037"],
["Cass County, Nebraska","20007","3265","31","025"],
["Cass County, North Dakota","140752","9272","38","017"],
["Cass County, Texas","23352","2817","48","067"],
["Cassia County, Idaho","15692","1048","16","031"],
["Caswell County, North Carolina","18146","1403","37","033"],
["Cataño Municipio, Puerto Rico",null,null,"72","033"],
["Catawba County, North Carolina","124290","8290","37","035"],
["Catoosa County, Georgia","52100","4755","13","047"],
["Cattaraugus County, New York","59507","5810","36","009"],
["Cayey Municipio, Puerto Rico","35064","1042","72","035"],
["Cayuga County, New York","61698","4773","36","011"],
["Cecil County, Maryland","80173","7392","24","015"],
["Centre County, Pennsylvania","138939","7645","42","027"],
["Cerro Gordo County, Iowa","33606","2229","19","033"],
["Chaffee County, Colorado","18256","1316","08","015"],
["Chambers County, Alabama","26341","1804","01","017"],
["Chambers County, Texas","31311","3663","48","071"],
["Champaign County, Illinois","170398","7344","17","019"],
["Champaign County, Ohio","30221","3200","39","021"],
["Charles County, Maryland","122868","16381","24","017"],
["Charleston County, South Carolina","325794","28307","45","019"],
["Charlevoix County, Michigan","21365","2205","26","029"],
["Charlotte County, Florida","166491","22178","12","015"],
["Charlottesville city, Virginia","39601","1472","51","540"],
["Chatham County, Georgia","224751","21199","13","051"],
["Chatham County, North Carolina","59660","4853","37","037"],
["Chattooga County, Georgia","19324","1369","13","055"],
["Chautauqua County, New York","101457","8259","36","013"],
["Chaves County, New Mexico","47800","2962","35","005"],
["Cheatham County, Tennessee","31923","2387","47","021"],
["Cheboygan County, Michigan","20937","1935","26","031"],
["Chelan County, Washington","58896","4745","53","007"],
["Chemung County, New York","66171","5937","36","015"],
["Chenango County, New York","37490","2273","36","017"],
["Cherokee County, Alabama","20912","1479","01","019"],
["Cherokee County, Georgia","196542","13776","13","057"],
["Cherokee County, Kansas","15144","730","20","021"],
["Cherokee County, North Carolina","23194","3004","37","039"],
["Cherokee County, Oklahoma","38019","3056","40","021"],
["Cherokee County, South Carolina","44016","4124","45","021"],
["Cherokee County, Texas","39320","2593","48","073"],
["Chesapeake city, Virginia","178044","22266","51","550"],
["Cheshire County, New Hampshire","62262","6493","33","005"],
["Chester County, Pennsylvania","406838","24089","42","029"],
["Chester County, South Carolina","25003","2148","45","023"],
["Chesterfield County, South Carolina","35675","2731","45","025"],
["Chesterfield County, Virginia","267908","23669","51","041"],
["Chilton County, Alabama","33941","1795","01","021"],
["Chippewa County, Michigan","30018","3667","26","033"],
["Chippewa County, Wisconsin","50444","3304","55","017"],
["Chisago County, Minnesota","43736","2809","27","025"],
["Chittenden County, Vermont","135017","7193","50","007"],
["Christian County, Illinois","25372","2136","17","021"],
["Christian County, Kentucky","43306","4241","21","047"],
["Christian County, Missouri","66277","6193","29","043"],
["Churchill County, Nevada","19414","3285","32","001"],
["Cibola County, New Mexico","20242","1229","35","006"],
["Cidra Municipio, Puerto Rico","31550","783","72","041"],
["Citrus County, Florida","127844","16867","12","017"],
["Clackamas County, Oregon","329569","22937","41","005"],
["Claiborne County, Tennessee","25891","1905","47","025"],
["Clallam County, Washington","64054","8402","53","009"],
["Clare County, Michigan","24739","2606","26","035"],
["Clarendon County, South Carolina","27325","2210","45","027"],
["Clarion County, Pennsylvania","31039","2707","42","031"],
["Clark County, Arkansas","18753","879","05","019"],
["Clark County, Indiana","91741","6505","18","019"],
["Clark County, Kentucky","28115","1593","21","049"],
["Clark County, Nevada","1738257","145446","32","003"],
["Clark County, Ohio","104204","10016","39","023"],
["Clark County, Washington","372723","31659","53","011"],
["Clark County, Wisconsin","24534","1650","55","019"],
["Clarke County, Alabama","20167","1299","01","025"],
["Clarke County, Georgia","106229","4678","13","059"],
["Clatsop County, Oregon","32453","2738","41","007"],
["Clay County, Florida","167196","27066","12","019"],
["Clay County, Indiana","20142","2244","18","021"],
["Clay County, Kentucky","15248","584","21","051"],
["Clay County, Minnesota","48602","3025","27","027"],
["Clay County, Missouri","189810","14653","29","047"],
["Clayton County, Georgia","211374","16341","13","063"],
["Clearfield County, Pennsylvania","64888","5971","42","033"],
["Cleburne County, Arkansas","20222","2476","05","023"],
["Clermont County, Ohio","159459","12028","39","025"],
["Cleveland County, North Carolina","76503","5402","37","045"],
["Cleveland County, Oklahoma","221848","22240","40","027"],
["Clinton County, Illinois","29931","3324","17","027"],
["Clinton County, Indiana","23947","1068","18","023"],
["Clinton County, Iowa","36025","3379","19","045"],
["Clinton County, Michigan","62004","4880","26","037"],
["Clinton County, Missouri","15649","1834","29","049"],
["Clinton County, New York","66680","4812","36","019"],
["Clinton County, Ohio","32101","3378","39","027"],
["Clinton County, Pennsylvania","30778","2737","42","035"],
["Coahoma County, Mississippi","16155","634","28","027"],
["Coamo Municipio, Puerto Rico",null,null,"72","043"],
["Cobb County, Georgia","582705","39971","13","067"],
["Cochise County, Arizona","94486","18302","04","003"],
["Cocke County, Tennessee","28005","2688","47","029"],
["Coconino County, Arizona","115471","6600","04","005"],
["Codington County, South Dakota","21620","2467","46","029"],
["Coffee County, Alabama","38763","6370","01","031"],
["Coffee County, Georgia","32575","2899","13","069"],
["Coffee County, Tennessee","42444","3934","47","031"],
["Colbert County, Alabama","43524","3815","01","033"],
["Cole County, Missouri","59961","6102","29","051"],
["Coles County, Illinois","42521","2974","17","029"],
["Colleton County, South Carolina","29381","2443","45","029"],
["Collier County, Florida","319808","23555","12","021"],
["Collin County, Texas","769179","39928","48","085"],
["Colorado County, Texas",null,null,"48","089"],
["Colquitt County, Georgia","33909","2379","13","071"],
["Columbia County, Arkansas","17958","1075","05","027"],
["Columbia County, Florida","56048","6014","12","023"],
["Columbia County, Georgia","116012","18366","13","073"],
["Columbia County, New York","49322","3794","36","021"],
["Columbia County, Oregon","41476","4700","41","009"],
["Columbia County, Pennsylvania","53381","4008","42","037"],
["Columbia County, Wisconsin","45542","3502","55","021"],
["Columbiana County, Ohio","81296","7826","39","029"],
["Columbus County, North Carolina","43974","3387","37","047"],
["Colusa County, California","15764","1057","06","011"],
["Comal County, Texas","121090","15774","48","091"],
["Comanche County, Oklahoma","83209","15267","40","031"],
["Concordia Parish, Louisiana","14238","1577","22","029"],
["Contra Costa County, California","894142","42836","06","013"],
["Cook County, Illinois","4035712","143218","17","031"],
["Cooke County, Texas","31282","2499","48","097"],
["Coos County, New Hampshire","26623","2663","33","007"],
["Coos County, Oregon","53140","6900","41","011"],
["Copiah County, Mississippi","21013","1052","28","029"],
["Corozal Municipio, Puerto Rico",null,null,"72","047"],
["Cortland County, New York","39001","2842","36","023"],
["Coryell County, Texas","51090","10034","48","099"],
["Coshocton County, Ohio","27417","1473","39","031"],
["Covington County, Alabama","28880","3338","01","039"],
["Coweta County, Georgia","112337","11401","13","077"],
["Cowley County, Kansas","26532","2501","20","035"],
["Cowlitz County, Washington","85395","9775","53","015"],
["Craighead County, Arkansas","84034","4453","05","031"],
["Craven County, North Carolina","73906","12100","37","049"],
["Crawford County, Arkansas","47679","3851","05","033"],
["Crawford County, Kansas","30293","1565","20","037"],
["Crawford County, Missouri","18778","1144","29","055"],
["Crawford County, Ohio","32584","2413","39","033"],
["Crawford County, Pennsylvania","67101","6281","42","039"],
["Creek County, Oklahoma","54755","4308","40","037"],
["Crisp County, Georgia","17622","1043","13","081"],
["Crittenden County, Arkansas","35015","2220","05","035"],
["Crook County, Oregon","19159","3601","41","013"],
["Crow Wing County, Minnesota","50800","4869","27","035"],
["Cullman County, Alabama","64955","4907","01","043"],
["Culpeper County, Virginia","39586","4017","51","047"],
["Cumberland County, Maine","240606","15204","23","005"],
["Cumberland County, New Jersey","113649","6019","34","011"],
["Cumberland County, North Carolina","221576","38711","37","051"],
["Cumberland County, Pennsylvania","200709","18161","42","041"],
["Cumberland County, Tennessee","50358","5480","47","035"],
["Currituck County, North Carolina","21484","3468","37","053"],
["Curry County, New Mexico","32862","3560","35","009"],
["Curry County, Oregon","19715","2147","41","015"],
["Custer County, Oklahoma","22166","1971","40","039"],
["Cuyahoga County, Ohio","980336","61980","39","035"],
["Dakota County, Minnesota","324853","20536","27","037"],
["Dakota County, Nebraska","13925","392","31","043"],
["Dale County, Alabama","35428","4740","01","045"],
["Dallas County, Alabama","28522","1185","01","047"],
["Dallas County, Iowa","68512","3661","19","049"],
["Dallas County, Texas","1953926","84275","48","113"],
["Dane County, Wisconsin","435392","23260","55","025"],
["Danville city, Virginia","31295","3251","51","590"],
["Dare County, North Carolina","30450","2778","37","055"],
["Darke County, Ohio","39050","2771","39","037"],
["Darlington County, South Carolina","51956","4731","45","031"],
["Dauphin County, Pennsylvania","215076","16859","42","043"],
["Davidson County, North Carolina","131905","10321","37","057"],
["Davidson County, Tennessee","550498","29022","47","037"],
["Davie County, North Carolina","34457","3532","37","059"],
["Daviess County, Indiana","23811","1153","18","027"],
["Daviess County, Kentucky","76724","5990","21","059"],
["Davis County, Utah","239218","17325","49","011"],
["Davison County, South Dakota","15196","1259","46","035"],
["Dawson County, Georgia","22214","1910","13","085"],
["Dawson County, Nebraska","17202","1296","31","047"],
["De Soto Parish, Louisiana","20954","948","22","031"],
["DeKalb County, Alabama","53737","3499","01","049"],
["DeKalb County, Georgia","585019","35552","13","089"],
["DeKalb County, Illinois","82165","4164","17","037"],
["DeKalb County, Indiana","33024","1693","18","033"],
["DeKalb County, Tennessee","15814","1466","47","041"],
["DeSoto County, Florida","31193","2205","12","027"],
["DeSoto County, Mississippi","137630","9809","28","033"],
["DeWitt County, Texas","15532","576","48","123"],
["Deaf Smith County, Texas","14218","564","48","117"],
["Dearborn County, Indiana","38375","3436","18","029"],
["Decatur County, Georgia","19349","1095","13","087"],
["Decatur County, Indiana","20236","1443","18","031"],
["Defiance County, Ohio","29445","2421","39","039"],
["Del Norte County, California","21545","1795","06","015"],
["Delaware County, Indiana","93651","6486","18","035"],
["Delaware County, New York","36799","3407","36","025"],
["Delaware County, Ohio","154823","9263","39","041"],
["Delaware County, Oklahoma","34405","3192","40","041"],
["Delaware County, Pennsylvania","442108","23377","42","045"],
["Delta County, Colorado","25114","3712","08","029"],
["Delta County, Michigan","28754","3460","26","041"],
["Denton County, Texas","671302","41296","48","121"],
["Denver County, Colorado","587908","32434","08","031"],
["Des Moines County, Iowa","31622","3020","19","057"],
["Deschutes County, Oregon","158643","15988","41","017"],
["Dickinson County, Michigan","20340","1424","26","043"],
["Dickson County, Tennessee","41699","2396","47","043"],
["Dillon County, South Carolina","23453","2240","45","033"],
["Dinwiddie County, Virginia","22346","2770","51","053"],
["District of Columbia, District of Columbia","575231","24580","11","001"],
["Dodge County, Georgia","15570","767","13","091"],
["Dodge County, Minnesota","15704","1258","27","039"],
["Dodge County, Nebraska","27729","2811","31","053"],
["Dodge County, Wisconsin","69377","6259","55","027"],
["Doña Ana County, New Mexico","165197","13180","35","013"],
["Door County, Wisconsin","23133","1500","55","029"],
["Dorado Municipio, Puerto Rico","30696","976","72","051"],
["Dorchester County, Maryland","25016","1601","24","019"],
["Dorchester County, South Carolina","122627","17467","45","035"],
["Dougherty County, Georgia","67305","5284","13","095"],
["Douglas County, Colorado","261735","22742","08","035"],
["Douglas County, Georgia","108826","7899","13","097"],
["Douglas County, Kansas","99150","4218","20","045"],
["Douglas County, Minnesota","29982","2433","27","041"],
["Douglas County, Nebraska","424740","27606","31","055"],
["Douglas County, Nevada","41102","5479","32","005"],
["Douglas County, Oregon","89443","13093","41","019"],
["Douglas County, Washington","32822","2069","53","017"],
["Douglas County, Wisconsin","34606","3578","55","031"],
["DuPage County, Illinois","714919","27932","17","043"],
["Dubois County, Indiana","32041","1470","18","037"],
["Dubuque County, Iowa","75224","5434","19","061"],
["Duchesne County, Utah","13336","764","49","013"],
["Dunklin County, Missouri","21743","1410","29","069"],
["Dunn County, Wisconsin","36753","2071","55","033"],
["Duplin County, North Carolina","44760","2906","37","061"],
["Durham County, North Carolina","255278","15516","37","063"],
["Dutchess County, New York","238245","11257","36","027"],
["Duval County, Florida","726178","77582","12","031"],
["Dyer County, Tennessee","28335","1672","47","045"],
["Eagle County, Colorado","43290","2025","08","037"],
["East Baton Rouge Parish, Louisiana","339986","20447","22","033"],
["Eaton County, Michigan","87359","6002","26","045"],
["Eau Claire County, Wisconsin","83725","6590","55","035"],
["Ector County, Texas","115662","5470","48","135"],
["Eddy County, New Mexico","43412","3128","35","015"],
["Edgecombe County, North Carolina","39896","2433","37","065"],
["Edgefield County, South Carolina","21750","1673","45","037"],
["Effingham County, Georgia","47120","4412","13","103"],
["Effingham County, Illinois","26041","2395","17","049"],
["El Dorado County, California","154176","12504","06","017"],
["El Paso County, Colorado","521562","83564","08","041"],
["El Paso County, Texas","595330","42686","48","141"],
["Elbert County, Colorado","21024","2899","08","039"],
["Elk County, Pennsylvania","24173","1999","42","047"],
["Elkhart County, Indiana","149672","8131","18","039"],
["Elko County, Nevada","39168","3942","32","007"],
["Ellis County, Kansas","22752","1050","20","051"],
["Ellis County, Texas","136106","12466","48","139"],
["Elmore County, Alabama","61837","6512","01","051"],
["Elmore County, Idaho","19298","3841","16","039"],
["Emanuel County, Georgia","15851","1143","13","107"],
["Emmet County, Michigan","27070","2447","26","047"],
["Erath County, Texas","33640","1812","48","143"],
["Erie County, New York","732698","49899","36","029"],
["Erie County, Ohio","59184","4863","39","043"],
["Erie County, Pennsylvania","212493","17581","42","049"],
["Escambia County, Alabama","28407","2405","01","053"],
["Escambia County, Florida","241477","33738","12","033"],
["Essex County, Massachusetts","622478","30710","25","009"],
["Essex County, New Jersey","609368","16689","34","013"],
["Essex County, New York","30958","2531","36","031"],
["Etowah County, Alabama","80279","5649","01","055"],
["Evangeline Parish, Louisiana","25073","717","22","039"],
["Fairbanks North Star Borough, Alaska","66728","9402","02","090"],
["Fairfax County, Virginia","867846","73469","51","059"],
["Fairfax city, Virginia","19505","1417","51","600"],
["Fairfield County, Connecticut","733557","30112","09","001"],
["Fairfield County, Ohio","119684","8247","39","045"],
["Fairfield County, South Carolina","18253","1377","45","039"],
["Fajardo Municipio, Puerto Rico",null,null,"72","053"],
["Fannin County, Georgia","22680","2369","13","111"],
["Fannin County, Texas","27796","2264","48","147"],
["Faulkner County, Arkansas","96884","6894","05","045"],
["Fauquier County, Virginia","54617","5853","51","061"],
["Fayette County, Georgia","88033","9425","13","113"],
["Fayette County, Illinois","16898","1074","17","051"],
["Fayette County, Indiana","17017","1395","18","041"],
["Fayette County, Iowa","15362","1493","19","065"],
["Fayette County, Kentucky","255773","15469","21","067"],
["Fayette County, Ohio","21863","1267","39","047"],
["Fayette County, Pennsylvania","104621","7445","42","051"],
["Fayette County, Tennessee","33607","3096","47","047"],
["Fayette County, Texas","20377","1771","48","149"],
["Fayette County, West Virginia","33613","3305","54","019"],
["Fillmore County, Minnesota","15971","1307","27","045"],
["Finney County, Kansas","24234","636","20","055"],
